Filename,Split
train11347,pseudo
train13883,pseudo
train18111,pseudo
train2109,pseudo
train4770,pseudo
train2517,pseudo
train17141,pseudo
train12878,pseudo
train12694,pseudo
train16642,pseudo
train10688,pseudo
train12333,pseudo
train8057,pseudo
train16669,pseudo
train6299,pseudo
train2150,pseudo
train1486,pseudo
train13691,pseudo
train3246,pseudo
train17884,pseudo
train2616,pseudo
train2931,pseudo
train3034,pseudo
train11451,pseudo
train1232,pseudo
train10249,pseudo
train17736,pseudo
train8258,pseudo
train14943,pseudo
train1591,pseudo
train15272,pseudo
train12194,pseudo
train7147,pseudo
train175,pseudo
train4079,pseudo
train11896,pseudo
train5870,pseudo
train10933,pseudo
train9071,pseudo
train3111,pseudo
train10678,pseudo
train18212,pseudo
train1397,pseudo
train13600,pseudo
train17858,pseudo
train4092,pseudo
train17265,pseudo
train15448,pseudo
train15718,pseudo
train17279,pseudo
train14978,pseudo
train2941,pseudo
train18702,pseudo
train10288,pseudo
train6459,pseudo
train1876,pseudo
train5977,pseudo
train17817,pseudo
train10401,pseudo
train7268,pseudo
train6206,pseudo
train9943,pseudo
train15702,pseudo
train1561,pseudo
train17371,pseudo
train10636,pseudo
train606,pseudo
train9349,pseudo
train11925,pseudo
train2536,pseudo
train4903,pseudo
train3393,pseudo
train2290,pseudo
train16747,pseudo
train8073,pseudo
train2518,pseudo
train14191,pseudo
train3204,pseudo
train11170,pseudo
train18107,pseudo
train7320,pseudo
train5371,pseudo
train18166,pseudo
train17333,pseudo
train13589,pseudo
train18282,pseudo
train16018,pseudo
train3730,pseudo
train11979,pseudo
train17663,pseudo
train5663,pseudo
train539,pseudo
train5661,pseudo
train14072,pseudo
train11519,pseudo
train3522,pseudo
train18399,pseudo
train5356,pseudo
train857,pseudo
train49,pseudo
train11530,pseudo
train18685,pseudo
train10750,pseudo
train3487,pseudo
train17101,pseudo
train15123,pseudo
train6880,pseudo
train15209,pseudo
train8660,pseudo
train3080,pseudo
train5053,pseudo
train1918,pseudo
train706,pseudo
train7569,pseudo
train1112,pseudo
train8878,pseudo
train15674,pseudo
train14178,pseudo
train14278,pseudo
train16722,pseudo
train3304,pseudo
train4744,pseudo
train3076,pseudo
train15286,pseudo
train15988,pseudo
train13199,pseudo
train17467,pseudo
train5925,pseudo
train7496,pseudo
train14136,pseudo
train353,pseudo
train5941,pseudo
train11837,pseudo
train14053,pseudo
train15034,pseudo
train14093,pseudo
train9094,pseudo
train1524,pseudo
train9699,pseudo
train15438,pseudo
train10597,pseudo
train3417,pseudo
train8507,pseudo
train7086,pseudo
train4588,pseudo
train2901,pseudo
train4653,pseudo
train11413,pseudo
train18207,pseudo
train16946,pseudo
train3596,pseudo
train9204,pseudo
train5758,pseudo
train2724,pseudo
train14294,pseudo
train12106,pseudo
train2879,pseudo
train11132,pseudo
train7277,pseudo
train13672,pseudo
train9925,pseudo
train9851,pseudo
train10379,pseudo
train11129,pseudo
train16515,pseudo
train8093,pseudo
train17124,pseudo
train16794,pseudo
train9195,pseudo
train15471,pseudo
train886,pseudo
train9938,pseudo
train12598,pseudo
train5869,pseudo
train8939,pseudo
train4506,pseudo
train14933,pseudo
train12231,pseudo
train5684,pseudo
train4020,pseudo
train13112,pseudo
train16744,pseudo
train18407,pseudo
train10115,pseudo
train12920,pseudo
train13266,pseudo
train10469,pseudo
train11207,pseudo
train12162,pseudo
train823,pseudo
train9246,pseudo
train2461,pseudo
train5526,pseudo
train7972,pseudo
train6590,pseudo
train8673,pseudo
train390,pseudo
train16307,pseudo
train3241,pseudo
train12817,pseudo
train10932,pseudo
train2153,pseudo
train6505,pseudo
train13783,pseudo
train5608,pseudo
train17064,pseudo
train13999,pseudo
train4892,pseudo
train9451,pseudo
train11709,pseudo
train14972,pseudo
train510,pseudo
train1218,pseudo
train8183,pseudo
train13007,pseudo
train8735,pseudo
train14242,pseudo
train14211,pseudo
train8153,pseudo
train2376,pseudo
train9320,pseudo
train9850,pseudo
train12660,pseudo
train5861,pseudo
train6766,pseudo
train8134,pseudo
train12762,pseudo
train14492,pseudo
train9573,pseudo
train9206,pseudo
train17352,pseudo
train7217,pseudo
train10450,pseudo
train17243,pseudo
train12539,pseudo
train16740,pseudo
train6699,pseudo
train2313,pseudo
train13372,pseudo
train4395,pseudo
train12307,pseudo
train16543,pseudo
train6631,pseudo
train4337,pseudo
train12317,pseudo
train16085,pseudo
train4877,pseudo
train498,pseudo
train4374,pseudo
train18584,pseudo
train4263,pseudo
train14244,pseudo
train10364,pseudo
train14710,pseudo
train17654,pseudo
train15146,pseudo
train8922,pseudo
train13815,pseudo
train18346,pseudo
train4288,pseudo
train11390,pseudo
train12497,pseudo
train10031,pseudo
train3470,pseudo
train10627,pseudo
train8002,pseudo
train14144,pseudo
train8106,pseudo
train10783,pseudo
train8872,pseudo
train7273,pseudo
train13630,pseudo
train15656,pseudo
train18112,pseudo
train1369,pseudo
train11974,pseudo
train10343,pseudo
train2167,pseudo
train7449,pseudo
train9472,pseudo
train4313,pseudo
train2516,pseudo
train11853,pseudo
train17381,pseudo
train2068,pseudo
train3992,pseudo
train13080,pseudo
train5690,pseudo
train2207,pseudo
train4359,pseudo
train12227,pseudo
train2675,pseudo
train3318,pseudo
train8590,pseudo
train3036,pseudo
train16137,pseudo
train6410,pseudo
train16114,pseudo
train3660,pseudo
train11758,pseudo
train4869,pseudo
train2886,pseudo
train4002,pseudo
train3846,pseudo
train15463,pseudo
train17424,pseudo
train8339,pseudo
train583,pseudo
train17886,pseudo
train9187,pseudo
train12986,pseudo
train4904,pseudo
train10304,pseudo
train14969,pseudo
train1430,pseudo
train15392,pseudo
train6294,pseudo
train5927,pseudo
train9794,pseudo
train12502,pseudo
train6303,pseudo
train12647,pseudo
train16372,pseudo
train14024,pseudo
train11237,pseudo
train4364,pseudo
train3395,pseudo
train3086,pseudo
train2362,pseudo
train5462,pseudo
train17846,pseudo
train4938,pseudo
train732,pseudo
train5508,pseudo
train17872,pseudo
train13144,pseudo
train7245,pseudo
train6833,pseudo
train11730,pseudo
train4204,pseudo
train15917,pseudo
train6474,pseudo
train18481,pseudo
train1752,pseudo
train8144,pseudo
train14996,pseudo
train4309,pseudo
train18225,pseudo
train11083,pseudo
train13549,pseudo
train13242,pseudo
train12178,pseudo
train4323,pseudo
train12121,pseudo
train1103,pseudo
train12182,pseudo
train2672,pseudo
train8773,pseudo
train16645,pseudo
train8528,pseudo
train10588,pseudo
train15664,pseudo
train8225,pseudo
train3509,pseudo
train14074,pseudo
train14147,pseudo
train13583,pseudo
train8383,pseudo
train7361,pseudo
train6153,pseudo
train6914,pseudo
train184,pseudo
train14574,pseudo
train16956,pseudo
train2975,pseudo
train17963,pseudo
train5719,pseudo
train815,pseudo
train4848,pseudo
train13803,pseudo
train407,pseudo
train6302,pseudo
train8923,pseudo
train15527,pseudo
train17986,pseudo
train13573,pseudo
train2060,pseudo
train13893,pseudo
train10599,pseudo
train14122,pseudo
train13752,pseudo
train3307,pseudo
train13374,pseudo
train17941,pseudo
train9288,pseudo
train9671,pseudo
train15137,pseudo
train7525,pseudo
train12895,pseudo
train1245,pseudo
train6124,pseudo
train17972,pseudo
train13363,pseudo
train6246,pseudo
train15943,pseudo
train8475,pseudo
train13062,pseudo
train14620,pseudo
train9319,pseudo
train1776,pseudo
train8365,pseudo
train6282,pseudo
train16426,pseudo
train7064,pseudo
train8480,pseudo
train11553,pseudo
train4917,pseudo
train18208,pseudo
train5891,pseudo
train6069,pseudo
train9368,pseudo
train18313,pseudo
train7723,pseudo
train10743,pseudo
train68,pseudo
train141,pseudo
train18308,pseudo
train12681,pseudo
train6645,pseudo
train5836,pseudo
train10253,pseudo
train15561,pseudo
train13240,pseudo
train8449,pseudo
train15901,pseudo
train1897,pseudo
train2753,pseudo
train11146,pseudo
train11290,pseudo
train2164,pseudo
train2646,pseudo
train16109,pseudo
train1785,pseudo
train2717,pseudo
train1704,pseudo
train5981,pseudo
train6834,pseudo
train10902,pseudo
train12176,pseudo
train13781,pseudo
train12091,pseudo
train2258,pseudo
train6554,pseudo
train3634,pseudo
train5777,pseudo
train377,pseudo
train10049,pseudo
train3755,pseudo
train8047,pseudo
train11800,pseudo
train6882,pseudo
train9690,pseudo
train8169,pseudo
train10531,pseudo
train11016,pseudo
train12092,pseudo
train2925,pseudo
train2840,pseudo
train10569,pseudo
train10150,pseudo
train17460,pseudo
train13765,pseudo
train13284,pseudo
train7999,pseudo
train5604,pseudo
train8744,pseudo
train12699,pseudo
train11552,pseudo
train13315,pseudo
train14019,pseudo
train58,pseudo
train7000,pseudo
train17244,pseudo
train3759,pseudo
train5390,pseudo
train6641,pseudo
train8963,pseudo
train14004,pseudo
train2637,pseudo
train12352,pseudo
train4311,pseudo
train11280,pseudo
train18753,pseudo
train17469,pseudo
train18240,pseudo
train16076,pseudo
train4212,pseudo
train11337,pseudo
train14594,pseudo
train16002,pseudo
train2088,pseudo
train9984,pseudo
train10317,pseudo
train15208,pseudo
train728,pseudo
train13463,pseudo
train15241,pseudo
train12049,pseudo
train6011,pseudo
train12456,pseudo
train18364,pseudo
train16959,pseudo
train1563,pseudo
train6874,pseudo
train1670,pseudo
train7868,pseudo
train9750,pseudo
train12005,pseudo
train7375,pseudo
train4537,pseudo
train12455,pseudo
train7522,pseudo
train9570,pseudo
train6974,pseudo
train963,pseudo
train17042,pseudo
train14739,pseudo
train1742,pseudo
train15225,pseudo
train5348,pseudo
train13241,pseudo
train3955,pseudo
train8232,pseudo
train1142,pseudo
train14292,pseudo
train11113,pseudo
train13511,pseudo
train15918,pseudo
train4720,pseudo
train15100,pseudo
train18247,pseudo
train8680,pseudo
train5522,pseudo
train1823,pseudo
train14102,pseudo
train28,pseudo
train12854,pseudo
train14437,pseudo
train14086,pseudo
train4392,pseudo
train7503,pseudo
train10665,pseudo
train6884,pseudo
train14952,pseudo
train14765,pseudo
train2984,pseudo
train15411,pseudo
train2469,pseudo
train6204,pseudo
train17463,pseudo
train5363,pseudo
train12767,pseudo
train6502,pseudo
train10833,pseudo
train6074,pseudo
train10999,pseudo
train10920,pseudo
train2241,pseudo
train6826,pseudo
train6380,pseudo
train8156,pseudo
train16101,pseudo
train5480,pseudo
train6895,pseudo
train12766,pseudo
train13622,pseudo
train10991,pseudo
train16400,pseudo
train3776,pseudo
train8697,pseudo
train17862,pseudo
train7262,pseudo
train18726,pseudo
train15050,pseudo
train16843,pseudo
train10927,pseudo
train8206,pseudo
train10637,pseudo
train15876,pseudo
train13460,pseudo
train8579,pseudo
train4366,pseudo
train5219,pseudo
train3091,pseudo
train7603,pseudo
train10521,pseudo
train14173,pseudo
train6746,pseudo
train11576,pseudo
train10470,pseudo
train15104,pseudo
train12066,pseudo
train11331,pseudo
train443,pseudo
train3236,pseudo
train6714,pseudo
train18180,pseudo
train928,pseudo
train11423,pseudo
train7989,pseudo
train3050,pseudo
train2953,pseudo
train14999,pseudo
train1809,pseudo
train15610,pseudo
train17734,pseudo
train8061,pseudo
train2348,pseudo
train12905,pseudo
train1858,pseudo
train16175,pseudo
train9971,pseudo
train4066,pseudo
train2324,pseudo
train9804,pseudo
train15190,pseudo
train614,pseudo
train8000,pseudo
train4523,pseudo
train18110,pseudo
train12643,pseudo
train11212,pseudo
train18191,pseudo
train15617,pseudo
train1072,pseudo
train9939,pseudo
train1288,pseudo
train7793,pseudo
train16855,pseudo
train15416,pseudo
train41,pseudo
train15299,pseudo
train1085,pseudo
train12094,pseudo
train5581,pseudo
train16212,pseudo
train13736,pseudo
train17789,pseudo
train8527,pseudo
train16757,pseudo
train3214,pseudo
train17231,pseudo
train4380,pseudo
train13338,pseudo
train12657,pseudo
train11647,pseudo
train15386,pseudo
train10876,pseudo
train7557,pseudo
train4521,pseudo
train11302,pseudo
train14899,pseudo
train10659,pseudo
train18614,pseudo
train5838,pseudo
train13209,pseudo
train16362,pseudo
train16210,pseudo
train7528,pseudo
train7863,pseudo
train3147,pseudo
train3386,pseudo
train11198,pseudo
train406,pseudo
train18088,pseudo
train17887,pseudo
train18728,pseudo
train4266,pseudo
train3812,pseudo
train8267,pseudo
train6202,pseudo
train2242,pseudo
train12636,pseudo
train18145,pseudo
train16762,pseudo
train7207,pseudo
train10369,pseudo
train11597,pseudo
train18626,pseudo
train2884,pseudo
train90,pseudo
train14589,pseudo
train1424,pseudo
train2764,pseudo
train1119,pseudo
train1972,pseudo
train16778,pseudo
train2615,pseudo
train11472,pseudo
train8710,pseudo
train17667,pseudo
train14949,pseudo
train13796,pseudo
train6094,pseudo
train16072,pseudo
train15295,pseudo
train575,pseudo
train4087,pseudo
train18706,pseudo
train8611,pseudo
train5013,pseudo
train6427,pseudo
train4242,pseudo
train16092,pseudo
train1403,pseudo
train7960,pseudo
train8251,pseudo
train6899,pseudo
train16864,pseudo
train13510,pseudo
train11976,pseudo
train8623,pseudo
train13322,pseudo
train12566,pseudo
train4641,pseudo
train5341,pseudo
train14048,pseudo
train9076,pseudo
train6923,pseudo
train10215,pseudo
train14088,pseudo
train4335,pseudo
train17203,pseudo
train10926,pseudo
train14805,pseudo
train11903,pseudo
train7130,pseudo
train3625,pseudo
train2119,pseudo
train3516,pseudo
train4755,pseudo
train14331,pseudo
train658,pseudo
train16237,pseudo
train1130,pseudo
train587,pseudo
train12357,pseudo
train3672,pseudo
train8921,pseudo
train13065,pseudo
train2325,pseudo
train11992,pseudo
train2364,pseudo
train3332,pseudo
train16672,pseudo
train3853,pseudo
train18128,pseudo
train8583,pseudo
train12082,pseudo
train17805,pseudo
train1511,pseudo
train194,pseudo
train9898,pseudo
train4080,pseudo
train13703,pseudo
train5355,pseudo
train16592,pseudo
train2170,pseudo
train1358,pseudo
train1262,pseudo
train4386,pseudo
train10214,pseudo
train16297,pseudo
train1076,pseudo
train13340,pseudo
train12826,pseudo
train3606,pseudo
train5999,pseudo
train9996,pseudo
train10274,pseudo
train4457,pseudo
train13444,pseudo
train1311,pseudo
train5410,pseudo
train18732,pseudo
train11253,pseudo
train8269,pseudo
train245,pseudo
train4620,pseudo
train10118,pseudo
train16128,pseudo
train15063,pseudo
train18069,pseudo
train17115,pseudo
train3344,pseudo
train545,pseudo
train848,pseudo
train10498,pseudo
train17374,pseudo
train3399,pseudo
train8876,pseudo
train4734,pseudo
train450,pseudo
train17093,pseudo
train6399,pseudo
train13012,pseudo
train11590,pseudo
train8818,pseudo
train17579,pseudo
train9122,pseudo
train13800,pseudo
train11613,pseudo
train16835,pseudo
train17406,pseudo
train2126,pseudo
train9233,pseudo
train10260,pseudo
train18083,pseudo
train9772,pseudo
train10137,pseudo
train3702,pseudo
train6886,pseudo
train14819,pseudo
train13042,pseudo
train3982,pseudo
train10766,pseudo
train13294,pseudo
train11454,pseudo
train2629,pseudo
train14657,pseudo
train8336,pseudo
train4476,pseudo
train10639,pseudo
train466,pseudo
train1761,pseudo
train1731,pseudo
train12732,pseudo
train16104,pseudo
train4837,pseudo
train1257,pseudo
train6761,pseudo
train9065,pseudo
train11458,pseudo
train4539,pseudo
train4851,pseudo
train9302,pseudo
train11305,pseudo
train11845,pseudo
train16684,pseudo
train5393,pseudo
train3811,pseudo
train17609,pseudo
train5170,pseudo
train9210,pseudo
train6406,pseudo
train14356,pseudo
train10525,pseudo
train7573,pseudo
train11014,pseudo
train16787,pseudo
train10151,pseudo
train12624,pseudo
train11383,pseudo
train17403,pseudo
train17343,pseudo
train754,pseudo
train16121,pseudo
train3542,pseudo
train14263,pseudo
train16080,pseudo
train4482,pseudo
train7624,pseudo
train18493,pseudo
train834,pseudo
train10781,pseudo
train4127,pseudo
train5113,pseudo
train1616,pseudo
train2090,pseudo
train12652,pseudo
train1656,pseudo
train4854,pseudo
train17053,pseudo
train14285,pseudo
train1633,pseudo
train509,pseudo
train9298,pseudo
train13649,pseudo
train15162,pseudo
train1009,pseudo
train12620,pseudo
train9814,pseudo
train12649,pseudo
train11630,pseudo
train15764,pseudo
train16893,pseudo
train6774,pseudo
train7303,pseudo
train15267,pseudo
train7626,pseudo
train940,pseudo
train15340,pseudo
train15281,pseudo
train5274,pseudo
train11424,pseudo
train10389,pseudo
train7914,pseudo
train10858,pseudo
train11981,pseudo
train9155,pseudo
train17039,pseudo
train12645,pseudo
train15498,pseudo
train9505,pseudo
train10069,pseudo
train1747,pseudo
train17796,pseudo
train5944,pseudo
train5188,pseudo
train4331,pseudo
train3239,pseudo
train13359,pseudo
train808,pseudo
train1773,pseudo
train10027,pseudo
train15373,pseudo
train10374,pseudo
train14073,pseudo
train9929,pseudo
train18450,pseudo
train9222,pseudo
train96,pseudo
train15311,pseudo
train14265,pseudo
train8490,pseudo
train11471,pseudo
train9942,pseudo
train9795,pseudo
train6267,pseudo
train17114,pseudo
train5144,pseudo
train9240,pseudo
train4930,pseudo
train12955,pseudo
train11400,pseudo
train17527,pseudo
train8784,pseudo
train11272,pseudo
train7652,pseudo
train6186,pseudo
train2375,pseudo
train10225,pseudo
train12198,pseudo
train673,pseudo
train17607,pseudo
train8421,pseudo
train5817,pseudo
train5354,pseudo
train2691,pseudo
train6999,pseudo
train14679,pseudo
train3397,pseudo
train10765,pseudo
train11317,pseudo
train8781,pseudo
train17473,pseudo
train12047,pseudo
train2719,pseudo
train12754,pseudo
train7454,pseudo
train18578,pseudo
train7377,pseudo
train2746,pseudo
train10981,pseudo
train9510,pseudo
train12686,pseudo
train9787,pseudo
train11621,pseudo
train5179,pseudo
train5302,pseudo
train7259,pseudo
train15117,pseudo
train9450,pseudo
train11725,pseudo
train7639,pseudo
train10687,pseudo
train8256,pseudo
train16575,pseudo
train9994,pseudo
train4697,pseudo
train7188,pseudo
train6606,pseudo
train4630,pseudo
train11582,pseudo
train16626,pseudo
train3189,pseudo
train4678,pseudo
train5824,pseudo
train5092,pseudo
train8194,pseudo
train9448,pseudo
train13109,pseudo
train5185,pseudo
train16822,pseudo
train16935,pseudo
train3495,pseudo
train9773,pseudo
train6992,pseudo
train16947,pseudo
train4036,pseudo
train1612,pseudo
train15892,pseudo
train14381,pseudo
train9363,pseudo
train2976,pseudo
train13,pseudo
train17981,pseudo
train16652,pseudo
train4794,pseudo
train9711,pseudo
train14236,pseudo
train14384,pseudo
train11315,pseudo
train3139,pseudo
train12720,pseudo
train16647,pseudo
train12743,pseudo
train17501,pseudo
train18350,pseudo
train9127,pseudo
train14706,pseudo
train7734,pseudo
train4912,pseudo
train3197,pseudo
train10196,pseudo
train15890,pseudo
train12659,pseudo
train4799,pseudo
train4552,pseudo
train14388,pseudo
train6212,pseudo
train3502,pseudo
train5986,pseudo
train10445,pseudo
train530,pseudo
train8376,pseudo
train17834,pseudo
train8961,pseudo
train14485,pseudo
train6575,pseudo
train12891,pseudo
train17784,pseudo
train12638,pseudo
train7041,pseudo
train10814,pseudo
train8317,pseudo
train15787,pseudo
train11813,pseudo
train5475,pseudo
train6489,pseudo
train11229,pseudo
train6743,pseudo
train722,pseudo
train14788,pseudo
train8976,pseudo
train12350,pseudo
train8766,pseudo
train8068,pseudo
train10575,pseudo
train17057,pseudo
train6051,pseudo
train16834,pseudo
train10208,pseudo
train18337,pseudo
train6558,pseudo
train9162,pseudo
train629,pseudo
train12115,pseudo
train6454,pseudo
train14511,pseudo
train5974,pseudo
train7110,pseudo
train5626,pseudo
train16972,pseudo
train1947,pseudo
train7553,pseudo
train1677,pseudo
train9432,pseudo
train745,pseudo
train15437,pseudo
train1230,pseudo
train10824,pseudo
train750,pseudo
train6412,pseudo
train18641,pseudo
train12210,pseudo
train7129,pseudo
train2043,pseudo
train1606,pseudo
train16524,pseudo
train12704,pseudo
train5454,pseudo
train16666,pseudo
train9534,pseudo
train18602,pseudo
train11041,pseudo
train6408,pseudo
train10191,pseudo
train16094,pseudo
train9572,pseudo
train5987,pseudo
train7564,pseudo
train10510,pseudo
train4253,pseudo
train18585,pseudo
train9608,pseudo
train2493,pseudo
train4129,pseudo
train2998,pseudo
train3785,pseudo
train16389,pseudo
train3899,pseudo
train8299,pseudo
train12784,pseudo
train5667,pseudo
train235,pseudo
train9861,pseudo
train3006,pseudo
train15414,pseudo
train10696,pseudo
train4699,pseudo
train421,pseudo
train15636,pseudo
train6878,pseudo
train8942,pseudo
train14141,pseudo
train2833,pseudo
train5055,pseudo
train17096,pseudo
train7362,pseudo
train2970,pseudo
train5945,pseudo
train3836,pseudo
train12841,pseudo
train10060,pseudo
train17897,pseudo
train18229,pseudo
train16241,pseudo
train7055,pseudo
train7695,pseudo
train7421,pseudo
train9010,pseudo
train1436,pseudo
train10297,pseudo
train8863,pseudo
train6462,pseudo
train12733,pseudo
train2951,pseudo
train6732,pseudo
train17364,pseudo
train7158,pseudo
train8594,pseudo
train5745,pseudo
train13186,pseudo
train11432,pseudo
train10073,pseudo
train351,pseudo
train3912,pseudo
train13122,pseudo
train8084,pseudo
train6867,pseudo
train17409,pseudo
train11238,pseudo
train5746,pseudo
train4564,pseudo
train1844,pseudo
train12757,pseudo
train6756,pseudo
train14592,pseudo
train5739,pseudo
train821,pseudo
train9043,pseudo
train3967,pseudo
train472,pseudo
train12670,pseudo
train9639,pseudo
train16615,pseudo
train5025,pseudo
train10819,pseudo
train13700,pseudo
train6131,pseudo
train8172,pseudo
train13035,pseudo
train8883,pseudo
train10844,pseudo
train12600,pseudo
train18550,pseudo
train9936,pseudo
train5695,pseudo
train16336,pseudo
train5134,pseudo
train13486,pseudo
train13095,pseudo
train10167,pseudo
train7582,pseudo
train454,pseudo
train13406,pseudo
train17947,pseudo
train6342,pseudo
train16790,pseudo
train5481,pseudo
train18336,pseudo
train1985,pseudo
train974,pseudo
train10026,pseudo
train12991,pseudo
train3405,pseudo
train2410,pseudo
train2530,pseudo
train15567,pseudo
train16119,pseudo
train16978,pseudo
train3001,pseudo
train8603,pseudo
train882,pseudo
train13326,pseudo
train16510,pseudo
train8857,pseudo
train3191,pseudo
train9304,pseudo
train6213,pseudo
train7435,pseudo
train573,pseudo
train12736,pseudo
train10943,pseudo
train14576,pseudo
train5823,pseudo
train122,pseudo
train2480,pseudo
train16484,pseudo
train9511,pseudo
train3872,pseudo
train17577,pseudo
train1516,pseudo
train13827,pseudo
train8643,pseudo
train14210,pseudo
train10455,pseudo
train16319,pseudo
train15278,pseudo
train7692,pseudo
train13986,pseudo
train5878,pseudo
train17740,pseudo
train15220,pseudo
train7076,pseudo
train4053,pseudo
train8342,pseudo
train17489,pseudo
train3780,pseudo
train257,pseudo
train13053,pseudo
train1012,pseudo
train12084,pseudo
train2188,pseudo
train13037,pseudo
train16229,pseudo
train5051,pseudo
train1791,pseudo
train2842,pseudo
train2621,pseudo
train15728,pseudo
train16093,pseudo
train18261,pseudo
train1268,pseudo
train10614,pseudo
train14512,pseudo
train6227,pseudo
train9630,pseudo
train12200,pseudo
train840,pseudo
train9746,pseudo
train1913,pseudo
train14932,pseudo
train798,pseudo
train4701,pseudo
train4562,pseudo
train18697,pseudo
train4370,pseudo
train11569,pseudo
train15284,pseudo
train4759,pseudo
train6108,pseudo
train16680,pseudo
train626,pseudo
train12097,pseudo
train11774,pseudo
train17356,pseudo
train9124,pseudo
train7967,pseudo
train1537,pseudo
train14260,pseudo
train5852,pseudo
train11705,pseudo
train13779,pseudo
train18490,pseudo
train10714,pseudo
train2117,pseudo
train17743,pseudo
train5449,pseudo
train5303,pseudo
train6671,pseudo
train5423,pseudo
train11649,pseudo
train5409,pseudo
train14324,pseudo
train16829,pseudo
train6464,pseudo
train607,pseudo
train2557,pseudo
train4423,pseudo
train17275,pseudo
train1477,pseudo
train9171,pseudo
train1160,pseudo
train13585,pseudo
train16806,pseudo
train4180,pseudo
train6493,pseudo
train9665,pseudo
train2148,pseudo
train10899,pseudo
train17360,pseudo
train3176,pseudo
train5102,pseudo
train18472,pseudo
train7114,pseudo
train5786,pseudo
train4417,pseudo
train5847,pseudo
train15593,pseudo
train17562,pseudo
train15490,pseudo
train11761,pseudo
train9865,pseudo
train10505,pseudo
train16428,pseudo
train10506,pseudo
train14125,pseudo
train13919,pseudo
train8226,pseudo
train13300,pseudo
train11102,pseudo
train10843,pseudo
train11196,pseudo
train14105,pseudo
train8280,pseudo
train6401,pseudo
train9681,pseudo
train5825,pseudo
train7074,pseudo
train12604,pseudo
train416,pseudo
train12397,pseudo
train13778,pseudo
train3779,pseudo
train574,pseudo
train709,pseudo
train11956,pseudo
train1639,pseudo
train13617,pseudo
train15312,pseudo
train3793,pseudo
train7839,pseudo
train8428,pseudo
train1474,pseudo
train17168,pseudo
train271,pseudo
train14209,pseudo
train9382,pseudo
train14207,pseudo
train18398,pseudo
train10664,pseudo
train17869,pseudo
train5528,pseudo
train4519,pseudo
train15224,pseudo
train13730,pseudo
train2253,pseudo
train103,pseudo
train10913,pseudo
train1051,pseudo
train14867,pseudo
train10602,pseudo
train4527,pseudo
train4485,pseudo
train16537,pseudo
train12988,pseudo
train17735,pseudo
train18102,pseudo
train593,pseudo
train3302,pseudo
train14267,pseudo
train16617,pseudo
train2403,pseudo
train14491,pseudo
train16644,pseudo
train13788,pseudo
train15185,pseudo
train15345,pseudo
train7149,pseudo
train5697,pseudo
train12216,pseudo
train16632,pseudo
train12257,pseudo
train14046,pseudo
train1673,pseudo
train15769,pseudo
train77,pseudo
train5647,pseudo
train9531,pseudo
train8213,pseudo
train17512,pseudo
train7103,pseudo
train17691,pseudo
train12673,pseudo
train11151,pseudo
train13741,pseudo
train17500,pseudo
train11467,pseudo
train3459,pseudo
train6088,pseudo
train11937,pseudo
train14327,pseudo
train3250,pseudo
train18148,pseudo
train720,pseudo
train6807,pseudo
train1505,pseudo
train3591,pseudo
train16783,pseudo
train2810,pseudo
train17717,pseudo
train1729,pseudo
train5459,pseudo
train17466,pseudo
train12128,pseudo
train3510,pseudo
train11318,pseudo
train376,pseudo
train3858,pseudo
train13823,pseudo
train13504,pseudo
train2063,pseudo
train1140,pseudo
train4627,pseudo
train8640,pseudo
train5907,pseudo
train2692,pseudo
train15965,pseudo
train6415,pseudo
train16477,pseudo
train15984,pseudo
train13757,pseudo
train5406,pseudo
train6891,pseudo
train1804,pseudo
train6082,pseudo
train14252,pseudo
train3300,pseudo
train8920,pseudo
train13693,pseudo
train7059,pseudo
train15339,pseudo
train9237,pseudo
train16378,pseudo
train10152,pseudo
train8861,pseudo
train10310,pseudo
train15451,pseudo
train12098,pseudo
train6076,pseudo
train5163,pseudo
train12498,pseudo
train3443,pseudo
train3867,pseudo
train11380,pseudo
train664,pseudo
train13302,pseudo
train3985,pseudo
train5239,pseudo
train398,pseudo
train1409,pseudo
train8825,pseudo
train12495,pseudo
train287,pseudo
train12537,pseudo
train12189,pseudo
train16873,pseudo
train7193,pseudo
train17259,pseudo
train15485,pseudo
train6561,pseudo
train6223,pseudo
train16849,pseudo
train3910,pseudo
train7820,pseudo
train1341,pseudo
train13561,pseudo
train14640,pseudo
train12746,pseudo
train13553,pseudo
train12982,pseudo
train12616,pseudo
train14656,pseudo
train7735,pseudo
train9133,pseudo
train10928,pseudo
train18526,pseudo
train7411,pseudo
train17877,pseudo
train8637,pseudo
train7546,pseudo
train32,pseudo
train906,pseudo
train15872,pseudo
train15370,pseudo
train13582,pseudo
train554,pseudo
train3368,pseudo
train2870,pseudo
train9979,pseudo
train3184,pseudo
train14901,pseudo
train14836,pseudo
train10890,pseudo
train6456,pseudo
train18295,pseudo
train3371,pseudo
train9567,pseudo
train682,pseudo
train2447,pseudo
train2455,pseudo
train7780,pseudo
train14797,pseudo
train711,pseudo
train14387,pseudo
train10114,pseudo
train11681,pseudo
train7601,pseudo
train2159,pseudo
train7016,pseudo
train16105,pseudo
train13755,pseudo
train1451,pseudo
train3646,pseudo
train1882,pseudo
train5121,pseudo
train6125,pseudo
train2596,pseudo
train8062,pseudo
train8915,pseudo
train7191,pseudo
train12017,pseudo
